id_transaccion,id_cliente_origen,id_cliente_destino,tipo_transaccion,monto,fecha_hora,etiqueta_lavado,tipo_alerta,id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado
TX-0002466,CLI-00373,SISTEMA,DEPOSITO_EFECTIVO,11674.52,2026-05-14 11:16:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020624,CLI-03194,SISTEMA,DEPOSITO_EFECTIVO,1053.37,2026-05-14 11:18:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0032337,CLI-04966,SISTEMA,DEPOSITO_EFECTIVO,177.86,2026-05-14 11:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001590,CLI-00240,SISTEMA,DEPOSITO_EFECTIVO,1011.41,2026-05-14 11:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006290,CLI-00969,SISTEMA,DEPOSITO_EFECTIVO,78.91,2026-05-14 11:39:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0013631,CLI-02114,SISTEMA,DEPOSITO_EFECTIVO,1851.69,2026-05-14 11:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0029717,CLI-04576,SISTEMA,DEPOSITO_EFECTIVO,4650.17,2026-05-14 11:50:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000597,CLI-00091,SISTEMA,DEPOSITO_EFECTIVO,1860.84,2026-05-14 11:50:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011612,CLI-01790,SISTEMA,DEPOSITO_EFECTIVO,7656.48,2026-05-14 11:52:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019416,CLI-03009,SISTEMA,DEPOSITO_EFECTIVO,1360.55,2026-05-14 12:11:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0017470,CLI-02707,SISTEMA,DEPOSITO_EFECTIVO,885.48,2026-05-14 12:14:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0028221,CLI-04343,SISTEMA,DEPOSITO_EFECTIVO,226.14,2026-05-14 12:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003520,CLI-00534,SISTEMA,DEPOSITO_EFECTIVO,11639.32,2026-05-14 12:28:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0017953,CLI-02777,SISTEMA,DEPOSITO_EFECTIVO,736.86,2026-05-14 12:29:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0005140,CLI-00792,SISTEMA,DEPOSITO_EFECTIVO,4138.2,2026-05-14 12:31:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003401,CLI-00515,SISTEMA,DEPOSITO_EFECTIVO,14251.29,2026-05-14 12:38:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001782,CLI-00266,SISTEMA,DEPOSITO_EFECTIVO,9935.7,2026-05-14 12:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026805,CLI-04128,SISTEMA,DEPOSITO_EFECTIVO,7297.31,2026-05-14 12:47:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006984,CLI-01078,SISTEMA,DEPOSITO_EFECTIVO,1216.75,2026-05-14 12:51:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022700,CLI-03508,SISTEMA,DEPOSITO_EFECTIVO,757.46,2026-05-14 13:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022105,CLI-03417,SISTEMA,DEPOSITO_EFECTIVO,3037.72,2026-05-14 13:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023206,CLI-03585,SISTEMA,DEPOSITO_EFECTIVO,7829.93,2026-05-14 13:13:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019783,CLI-03067,SISTEMA,DEPOSITO_EFECTIVO,2160.81,2026-05-14 13:24:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020297,CLI-03147,SISTEMA,DEPOSITO_EFECTIVO,6428.28,2026-05-14 13:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0030782,CLI-04736,SISTEMA,DEPOSITO_EFECTIVO,9802.33,2026-05-14 13:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015861,CLI-02455,SISTEMA,DEPOSITO_EFECTIVO,5251.19,2026-05-14 13:33:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0004985,CLI-00771,SISTEMA,DEPOSITO_EFECTIVO,664.14,2026-05-14 13:33:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006387,CLI-00985,SISTEMA,DEPOSITO_EFECTIVO,1712.42,2026-05-14 13:40:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0012132,CLI-01872,SISTEMA,DEPOSITO_EFECTIVO,502.22,2026-05-14 13:44:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0018860,CLI-02916,SISTEMA,DEPOSITO_EFECTIVO,264.49,2026-05-14 13:57:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0021014,CLI-03251,SISTEMA,DEPOSITO_EFECTIVO,431.05,2026-05-14 13:57:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019026,CLI-02944,SISTEMA,DEPOSITO_EFECTIVO,8592.39,2026-05-14 13:58:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0027047,CLI-04169,SISTEMA,DEPOSITO_EFECTIVO,750.66,2026-05-14 14:03:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011196,CLI-01724,SISTEMA,DEPOSITO_EFECTIVO,13945.35,2026-05-14 14:16:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0016424,CLI-02544,SISTEMA,DEPOSITO_EFECTIVO,7761.14,2026-05-14 14:17:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023724,CLI-03668,SISTEMA,DEPOSITO_EFECTIVO,4614.26,2026-05-14 14:19:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0028775,CLI-04430,SISTEMA,DEPOSITO_EFECTIVO,4618.6,2026-05-14 14:33:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0027336,CLI-04215,SISTEMA,DEPOSITO_EFECTIVO,187.09,2026-05-14 14:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0004292,CLI-00656,SISTEMA,DEPOSITO_EFECTIVO,1414.34,2026-05-14 14:59:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0024306,CLI-03751,SISTEMA,DEPOSITO_EFECTIVO,153.98,2026-05-14 15:24:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0005715,CLI-00877,SISTEMA,DEPOSITO_EFECTIVO,1427.48,2026-05-14 15:24:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015298,CLI-02370,SISTEMA,DEPOSITO_EFECTIVO,532.1,2026-05-14 15:28:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003949,CLI-00601,SISTEMA,DEPOSITO_EFECTIVO,230.71,2026-05-14 15:48:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001295,CLI-00196,SISTEMA,DEPOSITO_EFECTIVO,4657.11,2026-05-14 15:57:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026978,CLI-04159,SISTEMA,DEPOSITO_EFECTIVO,750.64,2026-05-14 16:20:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001457,CLI-00219,SISTEMA,DEPOSITO_EFECTIVO,291.13,2026-05-14 16:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006019,CLI-00926,SISTEMA,DEPOSITO_EFECTIVO,10794.48,2026-05-14 16:29:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0029970,CLI-04616,SISTEMA,DEPOSITO_EFECTIVO,4977.62,2026-05-14 16:34:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022285,CLI-03446,SISTEMA,DEPOSITO_EFECTIVO,331.79,2026-05-14 16:39:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020971,CLI-03246,SISTEMA,DEPOSITO_EFECTIVO,452.19,2026-05-14 16:39:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0010179,CLI-01564,SISTEMA,DEPOSITO_EFECTIVO,3318.62,2026-05-14 16:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0002107,CLI-00316,SISTEMA,DEPOSITO_EFECTIVO,12740.51,2026-05-14 16:52:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022450,CLI-03469,SISTEMA,DEPOSITO_EFECTIVO,153.51,2026-05-14 16:56:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0028061,CLI-04322,SISTEMA,DEPOSITO_EFECTIVO,976.54,2026-05-14 17:04:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000793,CLI-00122,SISTEMA,DEPOSITO_EFECTIVO,4408.01,2026-05-14 17:09:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026912,CLI-04147,SISTEMA,DEPOSITO_EFECTIVO,2095.4,2026-05-14 17:10:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0004904,CLI-00759,SISTEMA,DEPOSITO_EFECTIVO,532.14,2026-05-14 17:30:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0025716,CLI-03968,SISTEMA,DEPOSITO_EFECTIVO,191.71,2026-05-14 17:31:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015429,CLI-02389,SISTEMA,DEPOSITO_EFECTIVO,2364.34,2026-05-14 17:38:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0031551,CLI-04853,SISTEMA,DEPOSITO_EFECTIVO,611.6,2026-05-14 17:57:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0030651,CLI-04719,SISTEMA,DEPOSITO_EFECTIVO,2193.73,2026-05-14 17:58:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007514,CLI-01158,SISTEMA,DEPOSITO_EFECTIVO,1683.21,2026-05-14 18:00:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0024159,CLI-03730,SISTEMA,DEPOSITO_EFECTIVO,358.32,2026-05-14 18:00:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001059,CLI-00160,SISTEMA,DEPOSITO_EFECTIVO,253.18,2026-05-14 18:01:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0021507,CLI-03325,SISTEMA,DEPOSITO_EFECTIVO,67.76,2026-05-14 18:06:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0013664,CLI-02118,SISTEMA,DEPOSITO_EFECTIVO,1896.67,2026-05-14 18:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022859,CLI-03533,SISTEMA,DEPOSITO_EFECTIVO,2041.98,2026-05-14 18:12:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019484,CLI-03020,SISTEMA,DEPOSITO_EFECTIVO,5849.97,2026-05-14 18:31:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011371,CLI-01752,SISTEMA,DEPOSITO_EFECTIVO,12872.05,2026-05-14 18:48:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011662,CLI-01799,SISTEMA,DEPOSITO_EFECTIVO,181.34,2026-05-14 18:52:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022950,CLI-03545,SISTEMA,DEPOSITO_EFECTIVO,150.46,2026-05-14 18:55:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023069,CLI-03564,SISTEMA,DEPOSITO_EFECTIVO,1699.01,2026-05-14 19:01:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0029399,CLI-04526,SISTEMA,DEPOSITO_EFECTIVO,11731.14,2026-05-14 19:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007374,CLI-01139,SISTEMA,DEPOSITO_EFECTIVO,6366.86,2026-05-14 19:13:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022745,CLI-03516,SISTEMA,DEPOSITO_EFECTIVO,311.42,2026-05-14 19:42:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0008930,CLI-01372,SISTEMA,DEPOSITO_EFECTIVO,1945.75,2026-05-14 19:42:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026439,CLI-04072,SISTEMA,DEPOSITO_EFECTIVO,690.54,2026-05-14 19:47:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026246,CLI-04043,SISTEMA,DEPOSITO_EFECTIVO,719.62,2026-05-14 19:59:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0004717,CLI-00728,SISTEMA,DEPOSITO_EFECTIVO,1244.77,2026-05-14 20:05:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0021396,CLI-03306,SISTEMA,DEPOSITO_EFECTIVO,602.6,2026-05-14 20:06:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006653,CLI-01026,SISTEMA,DEPOSITO_EFECTIVO,2896.42,2026-05-14 20:21:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020709,CLI-03205,SISTEMA,DEPOSITO_EFECTIVO,13927.43,2026-05-14 20:25:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003549,CLI-00537,SISTEMA,DEPOSITO_EFECTIVO,2067.55,2026-05-14 20:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001481,CLI-00222,SISTEMA,DEPOSITO_EFECTIVO,511.22,2026-05-14 20:29:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0032306,CLI-04962,SISTEMA,DEPOSITO_EFECTIVO,3179.93,2026-05-14 20:34:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0025157,CLI-03882,SISTEMA,DEPOSITO_EFECTIVO,7668.09,2026-05-14 20:37:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0032222,CLI-04951,SISTEMA,DEPOSITO_EFECTIVO,114.69,2026-05-14 20:40:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0024112,CLI-03723,SISTEMA,DEPOSITO_EFECTIVO,996.79,2026-05-14 20:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0027675,CLI-04264,SISTEMA,DEPOSITO_EFECTIVO,1353.52,2026-05-14 21:14:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022444,CLI-03468,SISTEMA,DEPOSITO_EFECTIVO,4539.88,2026-05-14 21:15:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0010798,CLI-01664,SISTEMA,DEPOSITO_EFECTIVO,383.06,2026-05-14 21:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0032515,CLI-04994,SISTEMA,DEPOSITO_EFECTIVO,1306.72,2026-05-14 21:37:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019314,CLI-02992,SISTEMA,DEPOSITO_EFECTIVO,141.75,2026-05-14 21:49:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0018325,CLI-02836,SISTEMA,DEPOSITO_EFECTIVO,278.18,2026-05-14 21:53:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022309,CLI-03449,SISTEMA,DEPOSITO_EFECTIVO,90.06,2026-05-14 21:57:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011981,CLI-01846,SISTEMA,DEPOSITO_EFECTIVO,1774.99,2026-05-14 22:05:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023363,CLI-03609,SISTEMA,DEPOSITO_EFECTIVO,230.34,2026-05-14 22:13:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019215,CLI-02975,SISTEMA,DEPOSITO_EFECTIVO,558.83,2026-05-14 22:38:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023235,CLI-03590,SISTEMA,DEPOSITO_EFECTIVO,7121.19,2026-05-14 23:21:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0010660,CLI-01641,SISTEMA,DEPOSITO_EFECTIVO,3842.54,2026-05-14 23:32:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000134,CLI-00020,SISTEMA,DEPOSITO_EFECTIVO,135.15,2026-05-14 23:35:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0030506,CLI-04694,SISTEMA,DEPOSITO_EFECTIVO,679.4,2026-05-14 23:37:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007067,CLI-01092,SISTEMA,DEPOSITO_EFECTIVO,6283.44,2026-05-14 23:52:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015773,CLI-02441,SISTEMA,DEPOSITO_EFECTIVO,5018.81,2026-05-15 00:01:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006981,CLI-01078,SISTEMA,DEPOSITO_EFECTIVO,2275.94,2026-05-15 00:01:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0005043,CLI-00779,SISTEMA,DEPOSITO_EFECTIVO,8939.78,2026-05-15 00:21:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0021036,CLI-03255,SISTEMA,DEPOSITO_EFECTIVO,634.98,2026-05-15 00:32:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020488,CLI-03175,SISTEMA,DEPOSITO_EFECTIVO,955.03,2026-05-15 00:45:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0013099,CLI-02026,SISTEMA,DEPOSITO_EFECTIVO,1489.04,2026-05-15 00:46:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0006381,CLI-00984,SISTEMA,DEPOSITO_EFECTIVO,736.24,2026-05-15 00:54:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0014429,CLI-02237,SISTEMA,DEPOSITO_EFECTIVO,454.2,2026-05-15 01:06:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007768,CLI-01193,SISTEMA,DEPOSITO_EFECTIVO,785.46,2026-05-15 01:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003244,CLI-00491,SISTEMA,DEPOSITO_EFECTIVO,510.56,2026-05-15 01:10:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0016102,CLI-02490,SISTEMA,DEPOSITO_EFECTIVO,4665.67,2026-05-15 01:11:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022746,CLI-03516,SISTEMA,DEPOSITO_EFECTIVO,385.22,2026-05-15 01:32:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001490,CLI-00223,SISTEMA,DEPOSITO_EFECTIVO,1009.61,2026-05-15 01:54:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007300,CLI-01128,SISTEMA,DEPOSITO_EFECTIVO,620.93,2026-05-15 02:02:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000186,CLI-00028,SISTEMA,DEPOSITO_EFECTIVO,7848.55,2026-05-15 02:08:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0011072,CLI-01705,SISTEMA,DEPOSITO_EFECTIVO,6006.03,2026-05-15 02:21:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000195,CLI-00029,SISTEMA,DEPOSITO_EFECTIVO,9926.4,2026-05-15 02:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015428,CLI-02389,SISTEMA,DEPOSITO_EFECTIVO,2512.83,2026-05-15 02:47:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020996,CLI-03249,SISTEMA,DEPOSITO_EFECTIVO,601.55,2026-05-15 02:49:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022383,CLI-03460,SISTEMA,DEPOSITO_EFECTIVO,7368.48,2026-05-15 02:49:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0016010,CLI-02476,SISTEMA,DEPOSITO_EFECTIVO,893.5,2026-05-15 02:51:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0019763,CLI-03064,SISTEMA,DEPOSITO_EFECTIVO,8656.97,2026-05-15 02:55:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000514,CLI-00080,SISTEMA,DEPOSITO_EFECTIVO,613.6,2026-05-15 02:59:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026527,CLI-04084,SISTEMA,DEPOSITO_EFECTIVO,7365.54,2026-05-15 03:04:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0012690,CLI-01957,SISTEMA,DEPOSITO_EFECTIVO,10994.68,2026-05-15 03:20:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0014427,CLI-02237,SISTEMA,DEPOSITO_EFECTIVO,269.0,2026-05-15 03:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022412,CLI-03463,SISTEMA,DEPOSITO_EFECTIVO,99.44,2026-05-15 03:47:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003230,CLI-00489,SISTEMA,DEPOSITO_EFECTIVO,7742.95,2026-05-15 03:51:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0021818,CLI-03373,SISTEMA,DEPOSITO_EFECTIVO,1568.19,2026-05-15 03:52:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0031674,CLI-04870,SISTEMA,DEPOSITO_EFECTIVO,4253.54,2026-05-15 04:10:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015163,CLI-02348,SISTEMA,DEPOSITO_EFECTIVO,159.93,2026-05-15 04:16:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026385,CLI-04064,SISTEMA,DEPOSITO_EFECTIVO,365.64,2026-05-15 04:17:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0012694,CLI-01959,SISTEMA,DEPOSITO_EFECTIVO,737.48,2026-05-15 04:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0005410,CLI-00832,SISTEMA,DEPOSITO_EFECTIVO,7604.15,2026-05-15 04:29:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015414,CLI-02388,SISTEMA,DEPOSITO_EFECTIVO,505.65,2026-05-15 04:32:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001089,CLI-00164,SISTEMA,DEPOSITO_EFECTIVO,3026.46,2026-05-15 04:43:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003021,CLI-00459,SISTEMA,DEPOSITO_EFECTIVO,208.15,2026-05-15 04:44:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0005400,CLI-00830,SISTEMA,DEPOSITO_EFECTIVO,251.16,2026-05-15 05:01:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026663,CLI-04104,SISTEMA,DEPOSITO_EFECTIVO,1292.1,2026-05-15 05:12:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022862,CLI-03533,SISTEMA,DEPOSITO_EFECTIVO,1855.15,2026-05-15 05:17:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020646,CLI-03197,SISTEMA,DEPOSITO_EFECTIVO,5491.61,2026-05-15 05:28:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0003093,CLI-00470,SISTEMA,DEPOSITO_EFECTIVO,6998.49,2026-05-15 05:44:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001036,CLI-00157,SISTEMA,DEPOSITO_EFECTIVO,7535.86,2026-05-15 05:53:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0007515,CLI-01158,SISTEMA,DEPOSITO_EFECTIVO,1068.47,2026-05-15 05:55:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0002596,CLI-00393,SISTEMA,DEPOSITO_EFECTIVO,1832.91,2026-05-15 06:05:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0015010,CLI-02327,SISTEMA,DEPOSITO_EFECTIVO,912.45,2026-05-15 06:10:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0030626,CLI-04715,SISTEMA,DEPOSITO_EFECTIVO,3079.82,2026-05-15 06:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0001711,CLI-00257,SISTEMA,DEPOSITO_EFECTIVO,298.8,2026-05-15 06:32:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0022467,CLI-03472,SISTEMA,DEPOSITO_EFECTIVO,5634.4,2026-05-15 06:54:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0026629,CLI-04100,SISTEMA,DEPOSITO_EFECTIVO,2117.11,2026-05-15 06:55:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0027421,CLI-04228,SISTEMA,DEPOSITO_EFECTIVO,7682.52,2026-05-15 07:09:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0004712,CLI-00727,SISTEMA,DEPOSITO_EFECTIVO,105.73,2026-05-15 07:11:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0013727,CLI-02128,SISTEMA,DEPOSITO_EFECTIVO,435.48,2026-05-15 07:12:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0020067,CLI-03110,SISTEMA,DEPOSITO_EFECTIVO,6767.22,2026-05-15 07:19:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0023062,CLI-03563,SISTEMA,DEPOSITO_EFECTIVO,6130.33,2026-05-15 07:21:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000873,CLI-00133,SISTEMA,DEPOSITO_EFECTIVO,1363.1,2026-05-15 07:24:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0000062,CLI-00009,SISTEMA,DEPOSITO_EFECTIVO,635.63,2026-05-15 07:26:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0030703,CLI-04725,SISTEMA,DEPOSITO_EFECTIVO,492.27,2026-05-15 07:27:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0027161,CLI-04186,SISTEMA,DEPOSITO_EFECTIVO,11545.4,2026-05-15 07:40:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0018256,CLI-02826,SISTEMA,DEPOSITO_EFECTIVO,2561.77,2026-05-15 07:41:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
TX-0008292,CLI-01276,SISTEMA,DEPOSITO_EFECTIVO,451.17,2026-05-15 07:42:22,0,ESTRUCTURACION_SMURFING_DETECTADA,,,,
